UWI,BHT,TrueTemp,SSTVD(m),Field,X,Y,Set
100020606512W500,81.11,102.44,1719.7,Duvernay,577568.3462344075,6049718.7379779415,Training
100020807907W500,51.4,66.16,1043.0,Duvernay,621985.4330424586,6188342.126658348,Training
100021106720W500,48.89,69.36,917.4499999999999,Duvernay,504311.1727811199,6070048.410822427,Training
100021306113W500,80.3,89.84,1774.85,Duvernay,577659.8620186467,6014225.132465841,Training
100021406411W500,86.11,101.41,1597.7500000000005,Duvernay,593969.9967896516,6043554.218752708,Training
100021406418W500,98.89,81.52,1429.85,Duvernay,525535.8639648355,6042678.674367048,Training
100021506315W500,54.44,71.81,828.3,Duvernay,553460.6775021947,6033247.701345617,Training
100021506419W500,50.0,68.5,978.45,Duvernay,514099.2737544811,6042589.44592035,Training
100021708007W500,42.4,65.56,1015.7,Duvernay,621581.8715611271,6199625.140625907,Training
100021805706W500,35.56,54.63,663.8499999999999,Duvernay,639349.5534044332,5976567.701535012,Training
100021806218W500,54.44,64.7,780.1000000000001,Duvernay,520482.19938217866,6023163.355583749,Training
100021906119W500,58.33,70.12,898.3,Duvernay,510726.8372152185,6014994.797032065,Training
100022007907W500,41.6,65.1,1036.9,Duvernay,621853.4263452007,6191579.834302677,Training
100022008108W500,50.0,66.98,1087.1,Duvernay,611598.7491110477,6210707.532767772,Training
100022106317W500,96.67,106.26,2095.5499999999997,Duvernay,532101.5028084111,6034574.696424852,Training
100022208108W500,61.11,68.64,1113.4,Duvernay,614799.1708583398,6210815.938079757,Training
100022306625W500,98.89,110.08,2629.3500000000004,Duvernay,457169.4109035106,6063786.947642626,Training
100022406617W500,57.78,65.02,715.95,Duvernay,536761.5543956343,6063770.25698545,Training
100022706319W500,76.67,117.6111111,1009.2,Duvernay,514117.98861129617,6036115.57438913,Training
100022806320W500,42.22,43.8,373.5500000000002,Duvernay,502717.5574192376,6036096.379076937,Training
100022806419W500,48.89,111.0555556,666.3,Duvernay,512458.41436666343,6045821.778580169,Training
100023008008W500,43.33,69.18,1133.9,Duvernay,610110.3826491772,6202615.07362784,Training
100023206413W500,94.6,108.51,1704.6,Duvernay,569478.0564303843,6047924.767777813,Training
100023206414W500,65.56,71.67,668.6499999999999,Duvernay,559705.33779589,6047789.796993239,Training
100023303322W400,47.78,51.39,468.64999999999986,Duvernay,771217.7713559197,5753587.602384654,Training
100023306507W500,70.0,84.49,1408.05,Duvernay,629447.3574315486,6058941.003178365,Training
100023506212W500,60.0,98.77,1654.3,Duvernay,585419.2321225922,6028717.722949596,Training
100023506213W500,90.56,99.86,1725.5500000000002,Duvernay,575700.0927257887,6028652.289723071,Training
100023608010W500,49.86,64.9,1060.5,Duvernay,598838.601184615,6203788.893968891,Training
100032106921W500,47.78,61.69,822.05,Duvernay,490845.4732144511,6092733.509560165,Training
100032206603W600,46.0,62.96,852.5,Duvernay,411817.1253170288,6064643.584947245,Training
100032405416W500,78.3,78.41,1338.8000000000002,Duvernay,551319.7975601739,5947338.018272958,Training
100032604920W500,60.5,70.51,993.8,Duvernay,511956.0041238079,5900344.195619614,Training
100033006726W500,80.0,114.42,2761.2999999999997,Duvernay,438660.5960570475,6075298.20522316,Training
100033008009W500,48.89,65.05,1074.75,Duvernay,599892.8926085541,6202381.668129652,Training
100033206015W500,68.33,69.2,988.6000000000001,Duvernay,551181.4834360748,6008896.379190179,Training
100033206322W500,72.3,79.32,1239.1,Duvernay,481028.3116884461,6037871.609776085,Training
100040206609W500,49.44,63.48,427.8000000000002,Duvernay,612360.2000073205,6060119.52345925,Training
100040207011W500,66.11,89.78,1449.1499999999999,Duvernay,591168.2003985177,6098460.151357569,Training
100040306718W500,96.67,97.76,2019.9,Duvernay,521476.646483597,6068500.288000388,Training
100040705920W400,28.89,38.36,183.9000000000001,Duvernay,761814.8052510566,5999668.975424026,Training
100040706512W500,81.11,102.66,1715.7500000000002,Duvernay,576722.9651410584,6051246.162751692,Training
100040706523W500,103.33,110.37,2593.5499999999997,Duvernay,469270.75953708694,6050737.96403931,Training
100040907910W500,57.0,68.46,1194.5,Duvernay,593419.3376486881,6187827.870721234,Training
100041007824W500,35.0,33.91,290.85,Duvernay,459499.30747734196,6177007.266572086,Training
100041106519W500,28.89,66.52,863.6499999999999,Duvernay,514896.89954738296,6050674.521832316,Training
100041206410W500,33.33,65.49,502.0,Duvernay,604769.5831529626,6042188.383057424,Training
100041206613W500,91.4,106.14,1704.0,Duvernay,575057.0772679849,6061037.126665219,Training
100041206926W500,90.0,105.14,2525.0,Duvernay,446628.7853293478,6089979.595333996,Training
100041407808W500,56.67,67.08,1074.4499999999998,Duvernay,617031.8589917005,6180065.063052952,Training
100041603305W500,78.33,99.41,1685.1,Duvernay,661303.8305440667,5744017.284647474,Training
100041606219W500,70.0,74.67,1067.25,Duvernay,513186.32031612156,6023135.990185,Training
100041706214W500,84.44,101.5,1876.45,Duvernay,560410.8310650764,6023672.279459236,Training
100041708009W500,64.44,65.12,1079.9499999999998,Duvernay,601211.3764756026,6199454.4955605585,Training
100041806523W500,43.33,45.08,332.19999999999993,Duvernay,469281.8140969765,6052367.405767545,Training
100041903905W500,48.89,50.22,500.44999999999993,Duvernay,655415.6220245804,5803854.723361643,Training
100042108108W500,48.89,68.02,1090.4,Duvernay,612321.7540578203,6210702.61212688,Training
100042203707W500,65.56,77.15,1209.4499999999996,Duvernay,641825.5156139468,5783937.080058905,Training
100042304007W500,54.44,67.98,994.5500000000001,Duvernay,642086.763366957,5813212.7210781155,Training
100042606601W600,75.5,94.96,1612.4,Duvernay,432760.8340909697,6065694.672765138,Training
100042803323W400,54.8,62.51,723.2,Duvernay,760762.7732379576,5751463.437088364,Training
100043008007W500,45.0,65.74,1019.65,Duvernay,619035.4853538821,6202775.17004655,Training
100043106509W500,85.0,95.03,1489.0000000000002,Duvernay,605907.3807158178,6058361.614166093,Training
100043206618W500,71.11,97.52,2109.65,Duvernay,519701.1365608306,6066987.54397393,Training
100043306616W500,60.6,64.11,639.7,Duvernay,540956.781389233,6067191.192597543,Training
100043506919W500,66.0,96.82,1918.3000000000002,Duvernay,513316.31789955165,6095840.736687257,Training
100043606507W500,66.67,82.91,1386.2500000000002,Duvernay,633524.2736643815,6059056.76277995,Training
100050506418W500,50.0,92.77777778,661.8500000000001,Duvernay,519840.05082149256,6039776.232001023,Training
100051006826W500,51.8,67.28,981.5,Duvernay,442917.76172550855,6080609.648323939,Training
100053106213W500,69.0,70.32,837.4,Duvernay,568491.6978975113,6028821.324765501,Training
100053106224W500,84.2,96.43,1631.2,Duvernay,461287.10878788616,6028496.280855978,Training
100053408009W500,44.0,66.18,1104.6,Duvernay,604523.1715411032,6204430.196290535,Training
100053606118W500,42.0,73.33,1026.7,Duvernay,527999.7528383329,6018543.939018504,Training
100060305107W500,33.33,67.15,969.8500000000001,Duvernay,636329.4468259686,5915586.920328491,Training
100060404101W500,61.11,70.18,956.75,Duvernay,697672.1409246066,5820386.538051054,Training
100060506322W500,37.78,50.4,508.35,Duvernay,481000.27287338977,6030050.775610368,Training
100060603720W400,60.0,64.5,782.45,Duvernay,783745.3549883537,5785450.888474146,Training
100060606219W500,135.56,106.13,2345.9,Duvernay,510335.33129189495,6020282.39353151,Training
100060606515W500,59.4,73.61,825.1,Duvernay,547727.0986970066,6049849.410832009,Training
100060608108W500,45.0,67.53,1093.9,Duvernay,609459.1109559829,6206406.640147559,Training
100060706022W500,95.0,114.53,2137.3,Duvernay,480918.6473787098,6002395.895883893,Training
100060805217W500,77.22,83.67,1465.2000000000003,Duvernay,534914.2769182598,5924788.332465224,Training
100060807808W500,58.9,32.52,-66.60000000000002,Duvernay,612506.2983655913,6178635.919893585,Training
100060905918W500,77.78,95.0,1250.1499999999999,Duvernay,523411.94603622425,5992745.972762306,Training
100061004119W400,42.22,46.31,304.9499999999998,Duvernay,794600.5529764843,5826658.746702539,Training
100061005216W500,66.11,91.8,1642.6,Duvernay,547905.5770677449,5924919.95805358,Training
100061006117W500,52.22,73.47,1034.3500000000001,Duvernay,534687.8013544807,6012240.996248416,Training
100061103324W400,72.0,85.98,1471.6,Duvernay,754913.981292578,5746562.534775424,Training
100061305216W500,84.0,117.0,2148.6,Duvernay,551166.757232515,5926574.334905075,Training
100061306018W500,48.89,62.54,859.3499999999999,Duvernay,528217.596601142,6004228.193304443,Training
100061307518W500,35.5,42.39,235.35000000000002,Duvernay,521953.3953840109,6149669.770137339,Training
100061403127W400,64.5,80.18,1329.3999999999999,Duvernay,726424.4661144747,5727565.715066215,Training
100061404814W400,29.0,32.61,14.399999999999977,Duvernay,838029.6102052319,5899243.964009748,Training
100061406920W500,55.7,62.95,775.4,Duvernay,504008.164447393,6091357.241779204,Training
100061408009W500,42.0,64.85,1073.6,Duvernay,606519.2247386868,6199522.348596942,Training
100061504803W500,29.44,35.17,105.15000000000009,Duvernay,676775.8136102079,5890849.0410340885,Training
100061605518W500,71.67,98.02,1781.85,Duvernay,525266.5909869444,5955588.256429232,Training
100061608009W500,46.0,68.02,1137.0,Duvernay,603290.773281711,6199654.326416629,Training
100061706804W600,77.78,104.4444444,1799.1000000000001,Duvernay,398999.809325646,6082927.828276467,Training
100061805414W500,83.1,86.37,1689.05,Duvernay,562302.4918337233,5946105.520694614,Training
100062005015W500,106.67,106.62,2278.4,Duvernay,555811.5614397365,5908869.315422224,Training
100062007823W500,18.0,66.22,1298.1,Duvernay,466337.1943933906,6180492.501223562,Training
100062105118W500,103.0,104.15,2057.5,Duvernay,526818.9229531076,5918286.118189696,Training
100062203325W400,55.6,66.8,802.6,Duvernay,743195.9491558921,5749177.440033245,Training
100062306318W500,88.89,100.23,2150.2,Duvernay,525053.0493879194,6034834.554672598,Training
100062307218W500,35.0,56.71,506.85,Duvernay,521627.0748665907,6122218.325074649,Training
100062406517W500,75.0,83.02,1286.0,Duvernay,536510.9458227663,6054290.333114623,Training
100062506412W500,57.3,69.18,557.5999999999999,Duvernay,585322.0521458404,6046802.805884114,Training
100062604715W500,79.44,112.29,2022.5000000000005,Duvernay,561097.4062219368,5881542.225113905,Training
100062605918W500,75.56,79.04,1208.1,Duvernay,526588.9056698888,5997742.527718547,Training
100062705713W500,98.0,70.03,1045.1,Duvernay,575415.7811123155,5978689.500627365,Training
100062804714W500,48.33,58.36,557.8,Duvernay,567582.830629919,5881598.915582424,Training
100062904514W500,102.2,111.57,2126.7000000000003,Duvernay,567345.154379929,5862124.697377832,Training
100062905416W500,43.33,60.46,792.0,Duvernay,544454.6543280015,5949135.22233143,Training
100062906118W500,69.0,68.03,813.6,Duvernay,521590.82472997677,6016910.708570561,Training
100063007223W500,34.17,45.69,207.5,Duvernay,466272.42843050236,6123934.893144315,Training
100063008009W500,43.9,66.76,1096.8,Duvernay,599858.6393954813,6202874.333132091,Training
100063104713W500,118.33,112.56,2355.7000000000003,Duvernay,574002.3737954757,5883228.501403701,Training
100063205214W500,106.11,88.71,1517.25,Duvernay,564157.1098217787,5931569.957373407,Training
100063206123W500,29.44,95.74,1455.3000000000004,Duvernay,472878.7819078011,6018609.251986983,Training
100063306117W500,33.33,65.28,768.7000000000002,Duvernay,532985.8139598047,6018657.335427156,Training
100063405415W500,57.22,54.65,698.8999999999999,Duvernay,557401.0303740809,5950907.98742472,Training
100063506018W500,61.67,79.18,1103.5,Duvernay,526555.6060615144,6008897.449684375,Training
100063507018W500,40.0,56.5,488.95000000000005,Duvernay,523228.5271506424,6106178.6703223195,Training
100063605819W500,72.78,91.24,1317.2999999999997,Duvernay,520216.0430975972,5989538.262191458,Training
100063606312W500,42.78,62.06,358.75,Duvernay,585540.7224438613,6038883.830362903,Training
100063606625W500,62.2,77.12,1201.7,Duvernay,458347.97545265005,6067325.334147633,Training
100070104810W500,43.3,60.85,820.9,Duvernay,612082.3437251969,5885801.312806882,Training
100070206217W500,72.22,77.82,1075.3,Duvernay,536882.3312504893,6020539.615763153,Training
100070404912W500,78.33,118.63,2732.8500000000004,Duvernay,587486.6513514125,5894772.085236137,Training
100070505818W500,84.2,96.86,1402.4,Duvernay,523862.4553813354,5981481.2167504,Training
100070606504W500,39.44,45.59,310.79999999999995,Duvernay,655809.351696935,6051986.11076455,Training
100070706314W500,54.44,84.82,1401.2,Duvernay,558193.7730003764,6032124.236771864,Training
100070906818W500,61.2,63.61,687.1,Duvernay,520461.89138191566,6080325.896139715,Training
100070907618W500,31.0,46.39,326.0,Duvernay,517332.55836095614,6157702.657119881,Training
100071005813W500,58.89,79.65,1460.0500000000002,Duvernay,575981.7541568773,5983507.998736638,Training
100071106425W500,49.44,87.47,1459.8500000000004,Duvernay,457065.70698212145,6041426.59826588,Training
100071306526W500,59.4,72.92,1013.5,Duvernay,448944.7019783297,6053051.629147646,Training
100071406218W500,70.0,73.83,1001.8499999999998,Duvernay,527050.433352323,6023480.955328518,Training
100071406220W500,54.44,90.55555556,834.8499999999999,Duvernay,507489.7935430116,6023522.33686802,Training
100071505518W500,77.78,93.47,1570.6,Duvernay,527361.9177869286,5955486.956458514,Training
100071606224W500,61.11,80.03,1096.55,Duvernay,465145.0774906549,6023756.266923663,Training
100071906101W500,17.1,45.33,382.79999999999995,Duvernay,686637.9038771082,6019356.987599637,Training
100072103910W500,107.22,118.23,2224.15,Duvernay,610485.0268465391,5803060.868408349,Training
100072106223W500,48.89,86.88,1312.0499999999997,Duvernay,475116.83895144815,6025091.869033981,Training
100072206324W500,42.22,61.78,795.2,Duvernay,464938.1919572419,6035018.211590111,Training
100072304811W400,23.33,31.92,-64.04999999999995,Duvernay,867741.8516250602,5903030.586045559,Training
100072504410W500,75.0,102.27,2137.25,Duvernay,613509.7020041962,5853365.81184175,Training
100072507623W500,81.0,82.04,1942.8,Duvernay,473374.20027888275,6162944.551242422,Training
100072605920W500,49.44,62.77,640.9999999999998,Duvernay,507672.41037050035,5997525.694301172,Training
100072706626W500,78.6,114.87,2770.3,Duvernay,445861.77827431884,6066129.109809444,Training
100072907222W500,68.89,85.62,1713.8000000000002,Duvernay,478245.3135178483,6123842.829106724,Training
100073005022W400,40.0,43.12,237.69999999999993,Duvernay,752644.2757999221,5916952.636409529,Training
100073008009W500,45.0,66.65,1109.3,Duvernay,600377.8029195118,6202726.597672604,Training
100073207810W500,48.89,65.58,1104.75,Duvernay,593483.6275944145,6184639.501783986,Training
100073306319W500,65.56,69.18,965.8999999999999,Duvernay,512481.7810101661,6038121.918613989,Training
100073405315W500,85.5,84.47,1423.4,Duvernay,557963.3599428529,5941172.476219797,Training
100073506014W500,41.11,58.27,658.6500000000001,Duvernay,566327.3176623129,6009282.098259044,Training
100073606118W500,91.11,105.45,2221.65,Duvernay,528773.2580951665,6018666.435505567,Training
100080907321W500,42.6,51.95,466.79999999999995,Duvernay,490033.7779427241,6128975.393949726,Training
100081504804W500,54.44,60.0,730.9499999999999,Duvernay,667755.4247584327,5890523.087110944,Training
100081805214W500,55.9,76.67,1181.3,Duvernay,563329.8157803485,5926720.937256277,Training
100082003821W400,65.56,71.95,1102.2,Duvernay,775589.3081190004,5799563.035650562,Training
100082304316W400,36.0,46.33,327.6,Duvernay,823773.5222800442,5851513.766050043,Training
100083005205W500,43.0,62.68,771.6,Duvernay,651249.2858631072,5931884.543685103,Training
100083305512W500,51.11,62.33,804.7499999999999,Duvernay,584800.8911037756,5961138.230726664,Training
100090107716W500,26.67,24.83,-233.64999999999998,Duvernay,541992.0858154823,6166632.794541664,Training
100091703425W400,65.56,67.2,810.3500000000001,Duvernay,740464.535148015,5757718.776632638,Training
100091804909W500,29.7,58.32,722.1,Duvernay,613568.587061121,5899030.236670591,Training
100092206315W500,75.56,72.17,802.3499999999999,Duvernay,553695.1052099789,6035534.0302286,Training
100092304214W400,32.0,35.88,100.70000000000005,Duvernay,844697.9412119719,5843529.473902265,Training
100092905518W500,57.6,94.0,1517.8000000000002,Duvernay,524246.6010755366,5959339.511059402,Training
100092906515W500,60.7,69.31,674.8,Duvernay,550058.504131518,6056761.938926861,Training
100092906917W500,57.2,67.28,728.4,Duvernay,528882.6782662974,6095159.553772469,Training
100093305512W500,50.0,72.87,1037.95,Duvernay,584603.7148329807,5961559.3231990235,Training
100100105619W500,84.6,101.99,1650.2500000000002,Duvernay,520873.8640170053,5962374.662946083,Training
100100106518W500,44.44,50.66,438.0000000000002,Duvernay,527135.721469957,6049921.471017328,Training
100100205918W500,82.22,114.45,2356.3999999999996,Duvernay,527263.4394344467,5991702.20064815,Training
100100206624W500,53.33,81.59,1152.4999999999998,Duvernay,466882.94222227926,6059663.818777827,Training
100100406315W500,51.11,77.74,916.9499999999998,Duvernay,551797.4965903272,6030752.265794746,Training
100100606117W500,76.67,94.01,1751.35,Duvernay,530338.165460023,6011195.203131564,Training
100100606917W500,52.78,68.33,593.8000000000001,Duvernay,527146.5170705678,6088841.730245285,Training
100100704717W500,24.0,96.02,1536.1499999999999,Duvernay,535459.4333567976,5876886.452857938,Training
100100706017W500,90.56,103.78,2282.6,Duvernay,530468.9032521799,6003088.31344141,Training
100100805919W500,69.44,73.05,1110.4,Duvernay,512523.77216403064,5993278.976278461,Training
100100806620W500,68.33,85.96,1704.9,Duvernay,501146.2835022189,6061270.483764458,Training
100100808007W500,43.9,65.46,1018.1999999999999,Duvernay,621685.4123209536,6198916.241797456,Training
100100905816W500,43.89,70.74,752.0500000000001,Duvernay,545008.098782589,5983646.052123939,Training
100100906223W500,87.37,110.39,2248.4,Duvernay,475086.4630607736,6022439.594333606,Training
100100906321W500,82.22,95.57,2025.5999999999997,Duvernay,492879.1230145586,6032038.738263315,Training
100101007809W500,37.78,32.59,-33.5,Duvernay,606486.8873129744,6178970.409568982,Training
100101106622W500,49.44,56.42,662.0,Duvernay,486503.39378201775,6061305.491890415,Training
100101206315W500,99.5,97.46,1875.0,Duvernay,556653.8007689359,6032386.109502093,Training
100101206413W500,35.0,74.49,610.5,Duvernay,576249.4393762873,6042505.379778949,Training
100101306920W500,48.89,60.32,671.35,Duvernay,505980.815530702,6092001.042154754,Training
100101406216W500,51.11,64.57,639.5999999999999,Duvernay,546516.7220373681,6024152.618351764,Training
100101406819W500,95.0,99.64,1980.5999999999997,Duvernay,514064.65286494564,6082164.654776542,Training
100101503821W400,35.0,50.08,375.85,Duvernay,778477.2646499418,5798520.106302901,Training
100101505918W500,86.67,112.44,2372.8500000000004,Duvernay,525459.6712098017,5994830.94669286,Training
100101506609W500,85.56,96.24,1449.6999999999998,Duvernay,611422.2175901282,6064101.55560485,Training
100101506718W500,92.22,98.76,2026.9,Duvernay,522264.16712471744,6072531.863838679,Training
100101606027W400,57.78,75.9,1316.4,Duvernay,696765.1210845315,6008696.614579374,Training
100101606419W500,50.0,76.66666667,691.55,Duvernay,512465.1734238493,6043388.188724821,Training
100101606423W500,47.22,56.34,683.7,Duvernay,473304.01992827456,6043452.56565414,Training
100101705323W400,75.56,61.55,868.8500000000001,Duvernay,741490.1410670087,5942516.4797838945,Training
100101706216W500,65.0,78.02,1047.3,Duvernay,541771.6471060438,6024216.450110721,Training
100101706419W500,48.89,61.66666667,703.2,Duvernay,510835.0374366255,6043383.817824378,Training
100101706424W500,56.67,84.58,1317.3499999999997,Duvernay,461974.3780716778,6043593.499597491,Training
100101706519W500,48.89,55.15,612.9499999999999,Duvernay,510809.5974959754,6053095.197041727,Training
100101804316W400,60.0,63.96,836.4,Duvernay,816902.1525825113,5849806.981044593,Training
100101806316W500,65.56,81.59,973.0,Duvernay,538747.6877584942,6033917.136081294,Training
100101806319W500,65.56,70.38,1025.3,Duvernay,509178.11853300256,6033623.070175561,Training
100101806321W500,26.67,78.77,1216.45,Duvernay,489719.4575346327,6033771.807880947,Training
100101806523W500,54.44,55.28,590.7500000000001,Duvernay,470090.13487083657,6053166.180634169,Training
100101806617W500,67.22,83.78,1525.1000000000001,Duvernay,528652.1494008014,6062858.658055718,Training
100101906018W500,135.56,110.68,2356.4999999999995,Duvernay,520559.86479006516,6006154.972379116,Training
100102006216W500,40.56,62.85,647.8499999999999,Duvernay,541716.8444510455,6025855.01852439,Training
100102006523W500,40.0,51.62,560.25,Duvernay,471776.77584295254,6054813.682259936,Training
100102008007W500,29.0,31.27,-63.200000000000045,Duvernay,621502.9681272411,6202030.080014081,Training
100102106215W500,59.44,66.62,612.8000000000001,Duvernay,552886.5545029151,6025767.523007704,Training
100102107026W500,81.0,103.68,2531.5,Duvernay,442455.34074947773,6103607.801062069,Training
100102205913W500,48.89,67.62,918.9499999999999,Duvernay,574528.7983420836,5996998.9169380525,Training
100102206114W500,85.56,99.52,1890.3499999999997,Duvernay,564513.7684041065,6016336.197197649,Training
100102206615W500,43.33,58.88,387.20000000000016,Duvernay,552986.3295978034,6064700.612439728,Training
100102306919W500,61.11,66.22,728.8,Duvernay,514171.40970248525,6093709.009833137,Training
100102406114W500,46.11,60.17,588.25,Duvernay,567766.8522750521,6016383.447991547,Training
100102504602W500,36.67,37.07,79.70000000000005,Duvernay,690909.5968938052,5875631.40630601,Training
100102506318W500,51.11,100.44,2140.5,Duvernay,527185.2376573092,6036973.575976879,Training
100102506415W500,51.11,74.43,693.6999999999998,Duvernay,556468.8169244061,6046931.099055641,Training
100102506527W500,38.5,51.15,398.20000000000005,Duvernay,439365.8199738356,6056889.015298485,Training
100102506620W500,58.33,53.79,527.2499999999998,Duvernay,507637.02257766464,6066136.346607533,Training
100102508009W500,57.22,65.23,1050.6,Duvernay,608474.9467763085,6203366.252195877,Training
100102606217W500,51.67,62.29,663.6500000000002,Duvernay,536695.5911192955,6027306.370008005,Training
100102606619W500,50.0,107.2222222,806.4999999999999,Duvernay,515647.19675858004,6066057.947778987,Training
100102805216W500,42.22,37.54,160.9000000000001,Duvernay,546715.5524988663,5930222.927735369,Training
100102805414W500,71.11,79.71,1381.35,Duvernay,566136.0180469904,5950020.40514252,Training
100102906423W500,63.89,64.35,838.8,Duvernay,471677.831137897,6046683.126516569,Training
100102906625W500,39.44,57.54,736.4499999999999,Duvernay,452427.7521252165,6066351.544569455,Training
100103003223W400,63.9,68.64,915.25,Duvernay,758853.6796328682,5742506.7323582815,Training
100103008009W500,47.0,64.21,1044.6,Duvernay,600366.4564820528,6203209.327348958,Training
100103106307W500,45.0,49.92,363.4999999999999,Duvernay,626719.5111938583,6040241.814430794,Training
100103106317W500,67.22,68.74,911.4999999999999,Duvernay,528805.7988280383,6038591.054116411,Training
100103108008W500,58.89,69.07,1137.1,Duvernay,610063.5621169806,6205016.459796133,Training
100103206321W500,43.33,84.7,389.0999999999999,Duvernay,491257.75635836617,6038513.88164461,Training
100103306127W400,64.44,74.48,1278.2000000000003,Duvernay,696156.9748634816,6023253.393703983,Training
100103403221W400,49.44,59.69,588.2,Duvernay,783093.1980379401,5745327.8087656135,Training
100103405818W500,91.11,113.9,2361.75,Duvernay,527127.4598777858,5990023.649317642,Training
100103406419W500,60.0,97.38888889,931.2500000000001,Duvernay,514079.78823426727,6048238.741974643,Training
100103407020W500,71.67,93.03,2020.0499999999997,Duvernay,502628.6887911883,6106465.316027552,Training
100103505903W500,32.22,38.8,214.75,Duvernay,674013.4121040021,6002905.1854534,Training
100103604301W500,37.78,42.22222222,81.34999999999991,Duvernay,701796.3624242344,5848510.682150706,Training
100103605913W500,48.33,55.68,645.5500000000002,Duvernay,577846.3920751972,6000396.49909558,Training
100110105618W500,47.1,93.83,1429.5,Duvernay,529937.2428899485,5962694.48604709,Training
100110105714W500,91.11,78.57,1203.35,Duvernay,569137.637430938,5972475.965958945,Training
100110105918W500,79.44,92.51,1361.5500000000002,Duvernay,528339.4770520448,5991641.108936704,Training
100110106113W500,54.44,66.65,871.25,Duvernay,577148.6732027082,6011621.943693262,Training
100110206625W500,44.44,55.0,592.0500000000002,Duvernay,456732.72433988424,6059749.168804387,Training
100110306020W500,75.56,90.29,1440.0000000000002,Duvernay,505383.9098156433,6001095.8158701565,Training
100110406626W500,23.89,84.88,1407.4499999999998,Duvernay,443655.5346182839,6059970.047854467,Training
100110407421W500,40.1,50.72,448.54999999999995,Duvernay,489384.79151349876,6137178.878970714,Training
100110505515W500,75.56,79.13,1303.35,Duvernay,552953.6356304421,5953114.114586092,Training
100110505718W500,121.11,128.98,2508.85,Duvernay,523472.04465889465,5972144.083296288,Training
100110606426W500,60.0,73.07,1055.1,Duvernay,440082.40302177926,6040604.059892746,Training
100110606726W500,78.89,105.77,2466.6000000000004,Duvernay,438492.19588486856,6069656.406432918,Training
100110607324W500,48.33,59.78,601.95,Duvernay,456497.3592787647,6127857.357903538,Training
100110806618W500,77.78,100.44,2097.0,Duvernay,520148.54250730574,6061272.6327364985,Training
100110806721W500,57.6,64.14,851.95,Duvernay,489199.9307913255,6070757.649528577,Training
100110905226W400,51.67,55.42,651.3000000000002,Duvernay,713710.6496817495,5930057.22505145,Training
100110906216W500,95.56,101.77,2044.7,Duvernay,542677.1870685901,6022670.396559964,Training
100111107812W500,57.22,75.35,1283.5,Duvernay,578444.5694784302,6178465.872264749,Training
100111406613W500,96.0,108.2,1694.1,Duvernay,573563.8476098796,6063433.186788557,Training
100111506313W500,52.78,75.74,783.5999999999999,Duvernay,572479.334037205,6034288.378616325,Training
100111506802W600,44.44,75.84,1210.9999999999998,Duvernay,421720.93285000126,6082837.615879216,Training
100111606819W500,60.0,69.33,837.15,Duvernay,510293.6976233665,6082301.3757547345,Training
100112106425W500,49.44,58.81,737.5999999999999,Duvernay,453235.5223450311,6045311.626526688,Training
100112205512W400,16.11,24.14,-135.54999999999995,Duvernay,849079.2946982884,5970475.570250429,Training
100112405614W500,114.44,99.6,2141.2,Duvernay,569111.9202394766,5967814.876568468,Training
100112504718W500,80.0,95.08,1530.9,Duvernay,533279.1793128665,5881647.38839708,Training
100112506216W500,53.8,65.33,625.1500000000001,Duvernay,547556.4554004713,6027509.692261574,Training
100112506523W500,67.78,75.04,1178.9499999999998,Duvernay,477771.85354540823,6056467.5986694405,Training
100112605315W500,81.1,83.8,1424.9,Duvernay,559456.7090006669,5940253.658968529,Training
100112605814W500,135.56,104.18,2103.1,Duvernay,567211.6935334833,5988722.020552446,Training
100112606214W500,50.56,58.64,558.65,Duvernay,565372.3278683097,6027728.194617496,Training
100112706316W500,71.11,80.22,932.7,Duvernay,542994.7958457575,6037188.449401688,Training
100113006919W500,60.0,64.69,797.5999999999998,Duvernay,507013.8263482185,6095239.511862069,Training
100113305613W500,47.78,68.52,1045.8000000000002,Duvernay,573892.5033554328,5971171.241423771,Training
100113306020W500,47.78,98.88888889,555.2,Duvernay,503739.3571988896,6009397.838413652,Training
100113405314W500,91.67,103.87,2354.3499999999995,Duvernay,567212.3354227657,5941965.725521603,Training
100113603220W400,58.33,79.78,1276.5,Duvernay,795741.121788366,5746020.77851793,Training
100113606225W500,69.5,88.89,1469.2,Duvernay,459900.754726279,6028997.185353766,Training
100113606412W500,71.11,82.25,1137.1999999999998,Duvernay,585280.3172317552,6049055.631655095,Training
100120106424W500,65.56,59.46,732.1000000000001,Duvernay,467567.8191901739,6040237.259862087,Training
100120506319W500,115.56,104.43,2379.2999999999997,Duvernay,510057.9097562942,6030472.000360196,Training
100120903821W400,46.0,58.38,552.65,Duvernay,776086.8827881217,5796731.291796269,Training
100120906419W500,62.78,111.8333333,707.3999999999999,Duvernay,511664.4748877619,6041757.632997472,Training
100121706626W500,55.56,65.33,839.9999999999999,Duvernay,441745.35941210506,6063151.805994316,Training
100121806005W500,33.89,41.52,307.20000000000005,Duvernay,646958.9010339746,6006821.637131085,Training
100121806417W500,65.56,68.0,852.6499999999999,Duvernay,527969.0486721836,6043451.264646572,Training
100122506218W500,86.11,101.74,2142.2,Duvernay,527914.7921188626,6027377.250122844,Training
100122506919W500,54.44,66.84,708.1500000000001,Duvernay,514912.0743205654,6095228.145566896,Training
